city,index
Long-Beach-California,297.4
Long-Beach-Indiana,55.4
Long-Beach-Mississippi,122
Long-Beach-New-York,21.2
Long-Beach-Washington,60.4
Long-Branch-New-Jersey,193
Long-Prairie-Minnesota,111
Long-View-North-Carolina,139
Longboat-Key-Florida,34.8
Longmeadow-Massachusetts,62.5
Longmont-Colorado,293.3
Longport-New-Jersey,80.8
Longview-Texas,295.7
Longview-Washington,247.7
Longwood-Florida,203.5
Lonoke-Arkansas,297.8
Lonsdale-Minnesota,32.6
Loogootee-Indiana,66.2
Lookout-Mountain-Georgia,58.1
Lookout-Mountain-Tennessee,46.6
Lorain-Ohio,249
Lordsburg-New-Mexico,199.6
Lordstown-Ohio,57.9
Lorena-Texas,272
Lorenzo-Texas,78.8
Loretto-Tennessee,105.6
Loris-South-Carolina,496.7
Los-Alamitos-California,79.5
Los-Alamos-New-Mexico,80.2
Los-Altos-California,74.5
Los-Altos-Hills-California,55.1
Los-Angeles-California,337.2
Los-Banos-California,224.9
Los-Fresnos-Texas,210
Los-Gatos-California,78.8
Los-Lunas-New-Mexico,495.8
Lott-Texas,138.1
Loudon-New-Hampshire,96.5
Loudon-Tennessee,78.7
Loudonville-Ohio,258.4
Louisa-Kentucky,77.4
Louisa-Virginia,120.9
Louisburg-Kansas,85.2
Louisburg-North-Carolina,374.2
Louisiana-Missouri,254.9
Louisville-Alabama,92.5
Louisville-Colorado,93.4
Louisville-Georgia,410.1
Louisville-Mississippi,112.1
Louisville-Ohio,63.7
Loveland-Colorado,191.7
Loveland-Ohio,92.1
Lovell-Wyoming,89
Lovelock-Nevada,212.6
Loves-Park-Illinois,203.9
Lovington-Illinois,180.1
Lovington-New-Mexico,198.2
Lowell-Arkansas,140.3
Lowell-Indiana,11.4
Lowell-Massachusetts,172.2
Lowell-Michigan,154.4
Lower-Allen-Pennsylvania,103.7
Lower-Burrell-Pennsylvania,95.7
Lowry-City-Missouri,13.1
Lowville-New-York,36.8
Loxley-Alabama,580.1
Loyall-Kentucky,29.7
Lubbock-Texas,519.5
Lucedale-Mississippi,135.4
Ludington-Michigan,279.8
Ludlow-Illinois,55.4
Ludlow-Kentucky,201.8
Ludlow-Massachusetts,120.9
Ludlow-Vermont,110.9
Ludowici-Georgia,54.6
Lufkin-Texas,376
Luling-Texas,233
Lumber-City-Georgia,31.3
Lumberton-North-Carolina,1222
Lumberton-Texas,111
Luna-Pier-Michigan,68.9
Lunenburg-Massachusetts,109.6
Luray-Virginia,178.7
Lusk-Wyoming,166.6
Lutcher-Louisiana,80.2
Luther-Oklahoma,73.1
Luverne-Alabama,304.3
Luxemburg-Wisconsin,94.6
Luxora-Arkansas,47.2
Lyford-Texas,147
Lykens-Pennsylvania,4
Lyman-South-Carolina,289.8
Lynbrook-New-York,42.5
Lynch-Kentucky,10
Lynchburg-Ohio,245.3
Lynchburg-South-Carolina,462
Lynchburg-Virginia,218.2
Lyndeborough-New-Hampshire,17.8
Lynden-Washington,112.3
Lyndhurst-Ohio,70.1
Lyndon-Kansas,185
Lyndonville-Vermont,157.8
Lynn-Alabama,32
Lynn-Haven-Florida,108.1
Lynn-Massachusetts,218
Lynnfield-Massachusetts,28.6
Lynnview-Kentucky,72
Lynnwood-Washington,315.1
Lynwood-California,297
Lynwood-Illinois,223.8
Lyons-Georgia,102
Lyons-Illinois,114.2
Lyons-Kansas,153.7
Lyons-Nebraska,110.5
Lyons-New-York,335.2
Lytle-Texas,158.5
Mabton-Washington,216
Macedonia-Ohio,98.5
Machesney-Park-Illinois,179.3
Machias-Maine,127.5
Mackinac-Island-Michigan,897.4
Mackinaw-City-Michigan,123
Mackinaw-Illinois,158.9
Port-Washington-Wisconsin,90.7
Port-Wentworth-Georgia,196.6
Portage-Indiana,133.9
Portage-Michigan,236.6
Portage-Pennsylvania,75.3
Portage-Wisconsin,116.1
Portageville-Missouri,207.5
Portales-New-Mexico,282
Porter-Indiana,67.4
Porterdale-Georgia,170.7
Porterville-California,197.9
Portland-Connecticut,36.3
Portland-Indiana,112
Portland-Maine,205.1
Portland-Michigan,186.7
Portland-Oregon,431
Portland-Pennsylvania,54.3
Portland-Tennessee,177.4
Portland-Texas,110.5
Portsmouth-New-Hampshire,127
Portsmouth-Ohio,429.1
Portsmouth-Rhode-Island,47.5
Portsmouth-Virginia,549.5
Porum-Oklahoma,5.7
Posen-Illinois,163
Post-Falls-Idaho,137.6
Poteau-Oklahoma,303.4
Poteet-Texas,156.6
Poth-Texas,33.5
Potomac-Illinois,104.9
Potosi-Missouri,538.9
Potsdam-New-York,38.8
Potterville-Michigan,4.4
Pottsboro-Texas,21.4
Pottstown-Pennsylvania,422.7
Pottsville-Arkansas,123.9
Pottsville-Pennsylvania,180
Poughkeepsie-New-York,323.9
Poulan-Georgia,104.2
Poulsbo-Washington,186.3
Pound-Ridge-New-York,43
Pound-Virginia,140.6
Poway-California,80.8
Powder-Springs-Georgia,129.9
Powderly-Kentucky,38
Powell-Alabama,148.2
Powell-Ohio,38.8
Powell-Wyoming,241.5
Powhatan-Point-Ohio,99.1
Poynette-Wisconsin,86.4
Prague-Oklahoma,248.2
Prairie-City-Iowa,21.9
Prairie-Grove-Arkansas,226.4
Prairie-Grove-Illinois,10.2
Prairie-View-Texas,42.9
Prairie-Village-Kansas,85
Prairie-du-Chien-Wisconsin,107.2
Pratt-Kansas,183.9
Prattville-Alabama,232.2
Premont-Texas,269.3
Prescott-Arizona,206.4
Prescott-Arkansas,346.7
Prescott-Valley-Arizona,112.3
Prescott-Wisconsin,89.1
Presidio-Texas,36.8
Presque-Isle-Maine,213.5
Preston-Idaho,142.2
Preston-Maryland,44.1
Preston-Minnesota,9.3
Prestonsburg-Kentucky,98
Price-Utah,376.9
Priceville-Alabama,97.6
Prichard-Alabama,575.5
Priest-River-Idaho,203.4
Primera-Texas,65.8
Princess-Anne-Maryland,504.4
Princeton-Illinois,132
Princeton-Indiana,214.2
Princeton-Kentucky,178.9
Princeton-Massachusetts,23.4
Princeton-Minnesota,177.9
Princeton-New-Jersey,43
Princeton-Texas,159.3
Princeton-West-Virginia,305.6
Princeton-Wisconsin,122.5
Prineville-Oregon,200.4
Pringle-Pennsylvania,160.9
Prior-Lake-Minnesota,156.9
Proctor-Minnesota,223.5
Progreso-Texas,128.6
Prospect-Heights-Illinois,71.7
Prospect-Kentucky,44.8
Prospect-Park-New-Jersey,108.7
Prospect-Park-Pennsylvania,116.5
Prosper-Texas,51.8
Prosperity-South-Carolina,122.2
Prosser-Washington,126.8
Providence-Kentucky,22.8
Providence-Rhode-Island,304
Provincetown-Massachusetts,233.4
Provo-Utah,117.1
Pryor-Creek-Oklahoma,275
Pueblo-Colorado,451.2
Pulaski-New-York,42.2
Pulaski-Tennessee,430.8
Pulaski-Virginia,333.4
Pulaski-Wisconsin,63.4
Pullman-Washington,87.3
Punta-Gorda-Florida,76.9
Punxsutawney-Pennsylvania,30.4
Purcell-Oklahoma,261.4
Purcellville-Virginia,37.6
Purdy-Missouri,267.3
Purvis-Mississippi,9.2
Puryear-Tennessee,144.1
Putnam-Connecticut,132.6
Puxico-Missouri,181.8
Puyallup-Washington,347.5
Quakertown-Pennsylvania,182.8
Quantico-Virginia,7.3
Quarryville-Pennsylvania,103
Quartzsite-Arizona,244.1
Queen-City-Texas,495.2
Questa-New-Mexico,102.7
Quincy-Florida,526.9
Quincy-Illinois,358.9
Quincy-Massachusetts,165.8
Quincy-Michigan,119.4
Quincy-Washington,135.6
Quinlan-Texas,528.3
Quitman-Arkansas,184.2
Quitman-Georgia,640.1
Quitman-Texas,336.3
Qulin-Missouri,130.2
Quogue-New-York,137.9
Raceland-Kentucky,103.6
Racine-Wisconsin,190.9
Radcliff-Kentucky,280.8
Radford-Virginia,137.9
Radnor-Township-Pennsylvania,73.5
Raeford-North-Carolina,288.1
Ragland-Alabama,34
Rahway-New-Jersey,59.8
Rainbow-City-Alabama,30.3
Rainier-Oregon,157.2
Rainier-Washington,145.3
Rainsville-Alabama,173.7
Raleigh-Illinois,192.4
Raleigh-North-Carolina,165.5
Ralls-Texas,72.8
Ralston-Nebraska,180.5
Ramapo-New-York,47.4
Ramona-Oklahoma,53.4
Ramseur-North-Carolina,313.6
Ramsey-Illinois,149.6
Ramsey-Minnesota,90.8
Ramsey-New-Jersey,49.7
Ranburne-Alabama,236.6
Rancho-Cordova-California,182
Rancho-Cucamonga-California,172.7
Rancho-Mirage-California,221.7
Rancho-Palos-Verdes-California,65.4
Rancho-Santa-Margarita-California,47.4
Rancho-Viejo-Texas,21.8
Randleman-North-Carolina,169.4
Randolph-Massachusetts,123.7
Randolph-Vermont,35.4
Rangeley-Maine,38.5
Rangely-Colorado,62.8
Ranger-Texas,290.5
Rankin-Pennsylvania,361.8
Blair-Wisconsin,87.7
Blairstown-New-Jersey,46.3
Blairsville-Georgia,39.3
Blairsville-Pennsylvania,153.6
Blakely-Georgia,338.9
Blakely-Pennsylvania,47.7
Blanchard-Louisiana,59.1
Blanchard-Oklahoma,68.2
Blanchardville-Wisconsin,121.4
Blanchester-Ohio,136.4
Blanco-Texas,75.5
Bland-Missouri,362.3
Blanding-Utah,116.3
Blawnox-Pennsylvania,31.9
Blissfield-Michigan,130.2
Bloomer-Wisconsin,135.5
Bloomfield-Connecticut,155.3
Bloomfield-Hills-Michigan,72
Bloomfield-Iowa,69.6
Bloomfield-Kentucky,7.5
Bloomfield-Missouri,152.8
Bloomfield-New-Jersey,68.4
Bloomfield-New-Mexico,501.1
Bloomfield-Township-Michigan,41.9
Bloomfield-Wisconsin,76.5
Blooming-Prairie-Minnesota,15.8
Bloomingdale-Georgia,111
Bloomingdale-Illinois,125.1
Bloomingdale-Michigan,250
Bloomingdale-New-Jersey,51.6
Bloomington-Illinois,212.8
Bloomington-Indiana,282.5
Bloomington-Minnesota,255.8
Bloomsburg-Pennsylvania,128.7
Blossburg-Pennsylvania,42.3
Blountstown-Florida,124.5
Blountsville-Alabama,295.5
Blowing-Rock-North-Carolina,97.1
Blue-Ash-Ohio,112.1
Blue-Earth-Minnesota,76.8
Blue-Grass-Iowa,185.9
Blue-Island-Illinois,261.7
Blue-Lake-California,409
Blue-Mound-Illinois,21.4
Blue-Mound-Texas,109.1
Blue-Mounds-Wisconsin,40.3
Blue-Ridge-Georgia,152.3
Blue-River-Colorado,21.3
Blue-Springs-Missouri,169.6
Bluefield-Virginia,318.7
Bluefield-West-Virginia,261.3
Bluff-City-Tennessee,128.8
Bluffdale-Utah,111.5
Bluffs-Illinois,16.9
Bluffton-Indiana,107.1
Bluffton-Ohio,99.8
Bluffton-South-Carolina,111.4
Blythe-California,291.1
Blytheville-Arkansas,539.2
Boardman-Ohio,274.4
Boardman-Oregon,190.1
Boaz-Alabama,361.4
Boca-Raton-Florida,170
Boerne-Texas,129.4
Bogalusa-Louisiana,606.8
Bogata-Texas,229.2
Bogota-New-Jersey,25.6
Boiling-Spring-Lakes-North-Carolina,152.8
Boiling-Springs-North-Carolina,68.3
Boise-City-Idaho,176.9
Boise-City-Oklahoma,123.5
Bokoshe-Oklahoma,215.4
Boley-Oklahoma,54.5
Bolingbrook-Illinois,101.3
Bolivar-Missouri,275.6
Bolivar-New-York,41.1
Bolivar-Tennessee,494.1
Bolton-Massachusetts,27.1
Bolton-New-York,20.9
Bonham-Texas,183.4
Bonifay-Florida,103.2
Bonne-Terre-Missouri,67.6
Bonneauville-Pennsylvania,17.4
Bonner-Springs-Kansas,159.1
Bonners-Ferry-Idaho,102.8
Bonney-Lake-Washington,145.2
Bono-Arkansas,180.9
Boone-Iowa,121.9
Boone-North-Carolina,107
Booneville-Arkansas,308.7
Booneville-Mississippi,256.8
Boonsboro-Maryland,27.5
Boonton-New-Jersey,81.9
Boonville-Indiana,170
Boonville-Missouri,167.8
Boonville-New-York,67.2
Boothbay-Harbor-Maine,107.1
Bordentown-New-Jersey,42.5
Borger-Texas,303
Boscawen-New-Hampshire,76.4
Boscobel-Wisconsin,128.9
Bosque-Farms-New-Mexico,163
Bossier-City-Louisiana,448
Boston-Georgia,393.8
Boston-Massachusetts,257.8
Bothell-Washington,122.9
Boulder-City-Nevada,81.4
Boulder-Colorado,220.5
Boulder-Montana,65.7
Bound-Brook-New-Jersey,102.7
Bountiful-Utah,81.4
Bourbon-Missouri,259.7
Satellite-Beach-Florida,62.9
Satsuma-Alabama,118.5
Saugerties-New-York,93.4
Sauget-Illinois,2878
Saugus-Massachusetts,130.8
Sauk-Centre-Minnesota,129.6
Sauk-Rapids-Minnesota,113.4
Sauk-Village-Illinois,1352.8
Saukville-Wisconsin,74.5
Sault-Ste,180.8
Sausalito-California,182.2
Savage-Minnesota,102.4
Savanna-Illinois,397.2
Savanna-Oklahoma,257.3
Savannah-Missouri,47.2
Savannah-Tennessee,576.3
Sawyer-Oklahoma,45
Sayre-Oklahoma,86.2
Sayre-Pennsylvania,106.7
Sayreville-New-Jersey,51
Scappoose-Oregon,90.8
Scarborough-Maine,80.5
Scarsdale-New-York,35
Schaumburg-Illinois,144
Schenectady-New-York,368.4
Schererville-Indiana,125.9
Schertz-Texas,130.9
Schiller-Park-Illinois,131.2
Schodack-New-York,56.7
Schoolcraft-Michigan,87.9
Schulenburg-Texas,286.1
Schuyler-Nebraska,28
Schuylkill-Haven-Pennsylvania,252.3
Science-Hill-Kentucky,27.3
Scituate-Massachusetts,36.7
Scituate-Rhode-Island,49.1
Scotch-Plains-New-Jersey,51.5
Scotia-New-York,142.8
Scotland-Neck-North-Carolina,243.6
Scott-City-Kansas,57.6
Scott-City-Missouri,184.7
Scott-Louisiana,189.7
Scott-Township-Pennsylvania,64.8
Scottdale-Pennsylvania,115.3
Scotts-Hill-Tennessee,85
Scotts-Valley-California,90.9
Scottsbluff-Nebraska,242.9
Scottsboro-Alabama,517.1
Scottsburg-Indiana,239.6
Scottsdale-Arizona,159.5
Scottsville-Kentucky,243.8
Scottville-Michigan,138.8
Scranton-Pennsylvania,436.8
Scranton-South-Carolina,180.6
Screven-Georgia,289.2
Scribner-Nebraska,23.8
Sea-Bright-New-Jersey,110.9
Sea-Girt-New-Jersey,40.2
Sea-Isle-City-New-Jersey,198.5
Sea-Ranch-Lakes-Florida,70.3
SeaTac-Washington,375.6
Seabrook-New-Hampshire,86.3
Seabrook-Texas,136.1
Seadrift-Texas,125.5
Seaford-Delaware,504.9
Seagoville-Texas,144.5
Seagraves-Texas,189
Seal-Beach-California,126.6
Sealy-Texas,133.5
Searcy-Arkansas,456.2
Searsport-Maine,30.2
Seaside-California,147.8
Seaside-Heights-New-Jersey,342.2
Seaside-Oregon,463.6
Seaside-Park-New-Jersey,109.2
Seat-Pleasant-Maryland,327.7
Seattle-Washington,396.6
Sebastian-Florida,79.6
Sebastopol-California,204.1
Sebewaing-Michigan,114.8
Sebring-Florida,477
Sebring-Ohio,124.3
Secaucus-New-Jersey,157.6
Sedalia-Missouri,441.1
Sedgwick-Kansas,129.1
Sedona-Arizona,107.8
Sedro-Woolley-Washington,107.3
Seekonk-Massachusetts,109.3
Seguin-Texas,199.7
Seiling-Oklahoma,36
Selah-Washington,112.5
Selby-South-Dakota,12.4
Selbyville-Delaware,215.4
Seligman-Missouri,103.8
Selinsgrove-Pennsylvania,223.4
Sellersburg-Indiana,71.4
Selma-Alabama,935.3
Selma-California,254.8
Selma-North-Carolina,369.6
Selma-Texas,168.7
Selmer-Tennessee,281.8
Seminole-Florida,154.8
Seminole-Oklahoma,240.3
Seminole-Texas,96.9
Senath-Missouri,191.8
Senatobia-Mississippi,205.5
Seneca-Falls-New-York,144.5
Seneca-Illinois,196.9
Seneca-Kansas,125.4
Seneca-Missouri,103.7
Seneca-South-Carolina,300.5
Senoia-Georgia,37.7
Sequim-Washington,309.4
Sergeant-Bluff-Iowa,79.1
Sesser-Illinois,515.7
Seven-Hills-Ohio,35.3
Seven-Points-Texas,305.7
Severance-Colorado,43.5
Sevierville-Tennessee,395.8
Seville-Ohio,107.5
Sewall-s-Point-Florida,49.9
Sewanee-Tennessee,222.2
Seward-Alaska,375.5
Seward-Nebraska,38.8
Seward-Pennsylvania,42.6
Sewickley-Heights-Pennsylvania,54.3
Sewickley-Pennsylvania,70.1
Seymour-Connecticut,52.1
Seymour-Indiana,286.6
Seymour-Missouri,316.5
Seymour-Texas,111.9
Seymour-Wisconsin,301.4
Shady-Cove-Oregon,40
Shady-Point-Oklahoma,46.1
Shadyside-Ohio,10
Shafter-California,201.2
Shaker-Heights-Ohio,170.3
Shakopee-Minnesota,165.8
Shaler-Township-Pennsylvania,52
Shalimar-Florida,68.6
Shallotte-North-Carolina,457.5
Shallowater-Texas,95.3
Shamokin-Dam-Pennsylvania,33.7
Shamokin-Pennsylvania,380.1
Shamrock-Texas,21
Shandaken-New-York,13.2
Shannon-Hills-Arkansas,257.7
Shannon-Illinois,23
Sharon-Hill-Pennsylvania,314.3
Sharon-Massachusetts,34.5
Sharon-Pennsylvania,372.4
Sharon-Tennessee,211.9
Sharon-Wisconsin,25.7
Sharonville-Ohio,269.6
Sharpsburg-North-Carolina,339.1
Sharpsburg-Pennsylvania,149.5
Sharpsville-Pennsylvania,171.6
Shattuck-Oklahoma,312.5
Shavano-Park-Texas,32.6
Shawangunk-New-York,21.7
Shawano-Wisconsin,242.3
Shawnee-Kansas,125.3
Shawnee-Ohio,68.5
Shawnee-Oklahoma,399.9
Shawneetown-Illinois,75.3
Sheboygan-Falls-Wisconsin,58.1
Sheboygan-Wisconsin,205.9
Sheffield-Alabama,535.7
Sheffield-Lake-Ohio,104.2
Shelbina-Missouri,242.2
Shelburne-Massachusetts,49.4
Shelburne-Vermont,63.1
Shelby-Michigan,188.5
Shelby-North-Carolina,383.8
Shelby-Ohio,201.1
Shelbyville-Illinois,178.4
Shelbyville-Indiana,261.7
Shelbyville-Kentucky,140
Shelbyville-Tennessee,357.5
Sheldon-Iowa,178.2
Shelley-Idaho,75.1
Shelter-Island-New-York,56.5
Shelton-Connecticut,60.2
Shelton-Washington,476.2
Shenandoah-Iowa,109.5
Shenandoah-Pennsylvania,286.3
Shenandoah-Texas,573.6
Shenandoah-Virginia,71.5
Shepherd-Michigan,99.4
Shepherdstown-West-Virginia,39.8
Shepherdsville-Kentucky,201.5
Sherborn-Massachusetts,77
Sherburne-New-York,39.9
Sheridan-Arkansas,258.8
Sheridan-Colorado,474.4
Sheridan-Illinois,42
Sheridan-Wyoming,122.1
Beachwood-Ohio,181.4
Beacon-New-York,112.5
Bean-Station-Tennessee,108.9
Bear-Creek-Alabama,152.4
Bearden-Arkansas,64
Beardstown-Illinois,410.9
Beatrice-Nebraska,170.4
Beattyville-Kentucky,116.4
Beaufort-North-Carolina,258
Beaufort-South-Carolina,308.3
Beaumont-California,165.2
Beaumont-Texas,494.6
Beaver-Dam-Kentucky,66.7
Beaver-Dam-Wisconsin,132.9
Beaver-Falls-Pennsylvania,236.8
Beaver-Ohio,85.3
Beaver-Oklahoma,28.1
Beaver-Pennsylvania,147.2
Beavercreek-Ohio,137.1
Beaverton-Michigan,40.8
Beaverton-Oregon,174.8
Beckemeyer-Illinois,47.9
Becker-Minnesota,120
Becket-Massachusetts,45.8
Beckley-West-Virginia,548.6
Bedford-Heights-Ohio,175
Bedford-Indiana,158.8
Bedford-Massachusetts,22.5
Bedford-New-Hampshire,57.1
Bedford-New-York,14.8
Bedford-Ohio,107.5
Bedford-Park-Illinois,3318.9
Bedford-Pennsylvania,130.1
Bedford-Texas,203.2
Bedford-Virginia,180.6
Bee-Cave-Texas,123.5
Beebe-Arkansas,275.9
Beech-Bottom-West-Virginia,36.3
Beech-Grove-Indiana,182.1
Beech-Mountain-North-Carolina,240.7
Beecher-Illinois,90.4
Beeville-Texas,209.2
Beggs-Oklahoma,128.8
Bel-Air-Maryland,131
Bel-Aire-Kansas,108.7
Bel-Nor-Missouri,125.9
Bel-Ridge-Missouri,628.7
Belchertown-Massachusetts,43.8
Belding-Michigan,105.4
Belen-New-Mexico,688.5
Belfast-Maine,36.9
Belfield-North-Dakota,143
Belgrade-Montana,227.1
Belhaven-North-Carolina,64.5
Belington-West-Virginia,109.6
Bell-Acres-Pennsylvania,22.4
Bell-California,192.8
Bell-Gardens-California,176.9
Bella-Villa-Missouri,224.5
Bella-Vista-Arkansas,99.9
Bellaire-Ohio,152.5
Bellaire-Texas,136.1
Bellbrook-Ohio,20.9
Belle-Fourche-South-Dakota,140.9
Belle-Glade-Florida,365.1
Belle-Isle-Florida,144.6
Belle-Meade-Tennessee,52.4
Belle-Missouri,104
Belle-Plaine-Kansas,65.1
Belle-Plaine-Minnesota,45.5
Belleair-Beach-Florida,70.5
Belleair-Bluffs-Florida,171.1
Belleair-Florida,43.3
Bellefontaine-Neighbors-Missouri,539.9
Bellefontaine-Ohio,135.1
Bellefonte-Pennsylvania,24.2
Bellerive-Missouri,100.5
Belleview-Florida,337.6
Belleville-Illinois,346.7
Belleville-Kansas,79.4
Belleville-Michigan,169.6
Belleville-New-Jersey,139.9
Belleville-Wisconsin,68.3
Bellevue-Idaho,103.6
Bellevue-Kentucky,96
Bellevue-Nebraska,182.6
Bellevue-Pennsylvania,162.4
Bellevue-Washington,173.1
Bellflower-California,230.7
Bellflower-Missouri,33.5
Bellingham-Massachusetts,90.8
Bellingham-Washington,220
Bellmawr-New-Jersey,82.2
Bellmead-Texas,544.1
Bellows-Falls-Vermont,138.2
Bells-Tennessee,135.6
South-Nyack-New-York,61.9
South-Ogden-Utah,152.4
South-Orange-New-Jersey,97.3
South-Padre-Island-Texas,1344
South-Palm-Beach-Florida,8.1
South-Park-Township-Pennsylvania,12.8
South-Pasadena-California,137
South-Pasadena-Florida,123.8
South-Pekin-Illinois,175.6
South-Pittsburg-Tennessee,86.8
South-Plainfield-New-Jersey,100.6
South-Point-Ohio,77.3
South-Portland-Maine,175.4
South-River-New-Jersey,104.3
South-Rockwood-Michigan,23.5
South-Roxana-Illinois,351.1
South-Russell-Ohio,4.2
South-Salt-Lake-Utah,618.6
South-San-Francisco-California,187.6
South-Shore-Kentucky,7.6
South-Sioux-City-Nebraska,195.5
South-St,218.7
South-Toms-River-New-Jersey,83.1
South-Tucson-Arizona,1204.7
South-West-City-Missouri,304
South-Whitley-Indiana,56.2
South-Williamsport-Pennsylvania,79.2
South-Windsor-Connecticut,83.8
South-Zanesville-Ohio,87.3
Southampton-Massachusetts,69.2
Southampton-New-York,71
Southaven-Mississippi,209.7
Southborough-Massachusetts,22.7
Southbridge-Massachusetts,239.9
Southern-Pines-North-Carolina,212.1
Southern-Shores-North-Carolina,61.6
Southern-View-Illinois,503.9
Southfield-Michigan,200.8
Southgate-Kentucky,106
Southgate-Michigan,204.6
Southington-Connecticut,75.7
Southlake-Texas,59.5
Southold-New-York,75
Southport-North-Carolina,169.1
Southside-Alabama,108.7
Southside-Place-Texas,74.7
Southwest-Greensburg-Pennsylvania,85.8
Southwest-Harbor-Maine,53.5
Southwest-Ranches-Florida,120.7
Southwick-Massachusetts,74
Spanish-Fork-Utah,43.7
Spanish-Fort-Alabama,235.8
Sparks-Georgia,350.4
Sparks-Nevada,257
Sparta-Georgia,164.6
Sparta-Illinois,189.5
Sparta-Michigan,162.4
Sparta-Missouri,59.4
Sparta-North-Carolina,234.9
Sparta-Tennessee,238
Sparta-Wisconsin,112.5
Spartanburg-South-Carolina,637.1
Spaulding-Illinois,48.7
Spearfish-South-Dakota,161.2
Spearman-Texas,33.3
Speedway-Indiana,285.6
Spencer-Iowa,126.5
Spencer-Massachusetts,67.5
Spencer-North-Carolina,217.7
Spencer-Oklahoma,215.3
Spencer-Tennessee,53.5
Spencer-West-Virginia,102.8
Spencer-Wisconsin,237.9
Spencerville-Ohio,67
Sperry-Oklahoma,361.9
Spindale-North-Carolina,512.3
Spirit-Lake-Idaho,87.4
Spirit-Lake-Iowa,233.7
Spiro-Oklahoma,101.8
Splendora-Texas,198.7
Spokane-Valley-Washington,299.4
Spokane-Washington,503.2
Spooner-Wisconsin,310.6
Spotswood-New-Jersey,34.6
Spring-Arbor-Michigan,8.2
Spring-City-Pennsylvania,142.7
Spring-City-Tennessee,175.9
Spring-City-Utah,93.1
Spring-Green-Wisconsin,7.3
Spring-Grove-Illinois,24.9
Spring-Grove-Minnesota,65.7
Spring-Hill-Kansas,107.5
Spring-Hill-Tennessee,74.9
Spring-Hope-North-Carolina,155.1
Spring-Lake-Heights-New-Jersey,18.1
Spring-Lake-New-Jersey,52.1
Spring-Lake-North-Carolina,341.1
Spring-Lake-Park-Minnesota,232.6
Spring-Valley-Illinois,188.1
Spring-Valley-New-York,173
Spring-Valley-Texas,96.7
Springboro-Ohio,17.5
Springdale-Arkansas,336.2
Springdale-Ohio,437.7
Springdale-Pennsylvania,187
Springdale-South-Carolina,302.6
Springdale-Utah,119.4
Springdale-Washington,97.1
Springer-New-Mexico,232.7
Springerville-Arizona,28.2
Springfield-Colorado,25.6
Springfield-Florida,322.3
Springfield-Georgia,77.9
Springfield-Illinois,458.6
Springfield-Kentucky,123.4
Springfield-Massachusetts,390.2
Springfield-Michigan,28.7
Springfield-Minnesota,45
Springfield-Missouri,848.8
Springfield-New-Jersey,37.8
Springfield-Ohio,401.2
Springfield-Oregon,243.3
Springfield-Pennsylvania,56.9
Springfield-South-Carolina,218.4
Springfield-Tennessee,280.4
Springfield-Vermont,190.4
Springhill-Louisiana,145
Springtown-Texas,108.3
Springville-Alabama,193.7
Springville-Utah,97.2
Spruce-Pine-North-Carolina,89.3
Spur-Texas,17.7
St,411.3
St,262.7
St,189.2
St,147.4
St,69.4
St,149.3
St,71.6
St,381.2
St,176.7
St,72.1
St,73.9
St,49.7
St,78.5
St,195
St,161.7
St,481.5
St,113.1
St,114.6
St,321.8
St,379.9
St,77.8
St,496.4
St,124.7
St,114
St,444.1
St,232.2
St,26.3
St,149.5
St,357.8
St,155.3
St,105.4
St,147.8
St,98.3
St,19.1
St,120.4
St,176.4
St,39.6
St,66.8
St,233.3
St,283.2
St,148.8
St,180.6
St,68.5
St,172.4
St,59.5
St,509.9
St,70
St,169.1
St,921.3
St,190.9
St,185.5
St,236
St,46.7
St,49.1
St,131.5
St,284.5
St,374.7
St,205.9
St,33.8
St,287.7
St,387.7
St,26.4
St,181.5
St,123
St,233.8
St,158.5
St,103.3
St,164.5
El-Reno-Oklahoma,195.9
El-Segundo-California,330.5
Elba-Alabama,279.8
Elberta-Alabama,187.5
Elberton-Georgia,446
Elburn-Illinois,22.3
Eldon-Missouri,241.1
Eldora-Iowa,287.3
Eldorado-Illinois,173.6
Eldridge-Iowa,38.4
Eleanor-West-Virginia,4.4
Electra-Texas,145.8
Eleva-Wisconsin,16
Elgin-Illinois,127.7
Elgin-Oklahoma,9.7
Elgin-Oregon,118.1
Elgin-South-Carolina,278.5
Elgin-Texas,75.3
Elida-Ohio,66.6
Eliot-Maine,73.5
Elizabeth-City-North-Carolina,384.6
Elizabeth-Colorado,243
Elizabeth-Illinois,16.6
Elizabeth-New-Jersey,359.9
Elizabeth-Pennsylvania,32.6
Elizabethton-Tennessee,377
Elizabethtown-Kentucky,163.6
Elizabethtown-North-Carolina,447.1
Elizabethtown-Pennsylvania,62.8
Elk-City-Oklahoma,138.8
Elk-Grove-California,129.6
Elk-Grove-Village-Illinois,96.9
Elk-Mound-Wisconsin,167.4
Elk-River-Minnesota,95.6
Elkhart-Indiana,490.5
Elkhart-Kansas,121.7
Elkhart-Lake-Wisconsin,39.3
Elkhorn-Wisconsin,101.5
Elkin-North-Carolina,553.2
Elkins-Arkansas,352.7
Elkins-West-Virginia,342.2
Elkland-Pennsylvania,80.9
Elko-Nevada,295.3
Elko-New-Market-Minnesota,24
Elkton-Kentucky,96.9
Elkton-Maryland,559.6
Elkton-Michigan,21.3
Elkton-Tennessee,36
Elkton-Virginia,156.6
